cid2,year,name,daysabove1in,daysabove90F,tmaxavg,annual_mean_temp,annual_total_precip
2198,2078,Prince of Wales-Hyder,20,,,,101.62321796567421
2198,2079,Prince of Wales-Hyder,16,,,,96.71648160679135
2198,2080,Prince of Wales-Hyder,16,,,,85.45679287647638
2198,2081,Prince of Wales-Hyder,9,,,,77.77063084399607
2198,2082,Prince of Wales-Hyder,7,,,,71.85580035832923
2198,2083,Prince of Wales-Hyder,17,,,,85.20797128752461
2198,2084,Prince of Wales-Hyder,13,,,,80.29744786540354
2198,2085,Prince of Wales-Hyder,5,,,,62.48189130167323
2198,2086,Prince of Wales-Hyder,15,,,,88.39443897637796
2198,2087,Prince of Wales-Hyder,11,,,,73.41785340797244
2198,2088,Prince of Wales-Hyder,6,,,,75.85997573972688
2198,2089,Prince of Wales-Hyder,11,,,,81.96535125492126
2198,2090,Prince of Wales-Hyder,19,,,,106.41529473732776
2198,2091,Prince of Wales-Hyder,17,,,,90.60307540292816
2198,2092,Prince of Wales-Hyder,17,,,,110.17297459399607
2198,2093,Prince of Wales-Hyder,11,,,,67.63838640348179
2198,2094,Prince of Wales-Hyder,19,,,,87.2394423597441
2198,2095,Prince of Wales-Hyder,18,,,,83.49847748523622
2198,2096,Prince of Wales-Hyder,23,,,,101.17956446850394
2198,2097,Prince of Wales-Hyder,16,,,,86.10247754675197
2198,2098,Prince of Wales-Hyder,12,,,,90.2455535648376
2198,2099,Prince of Wales-Hyder,16,,,,96.09238511934056
2198,2100,Prince of Wales-Hyder,18,,,,91.98806402251476
2195,2015,Petersburg,3,,,,57.32541542353593
2195,2016,Petersburg,6,,,,49.08540019838829
2195,2017,Petersburg,0,,,,40.80568328617126
2195,2018,Petersburg,2,,,,56.45079605222687
2195,2019,Petersburg,2,,,,62.42265355868603
2195,2020,Petersburg,3,,,,53.67180291123278
2195,2021,Petersburg,4,,,,63.96529550627461
2195,2022,Petersburg,0,,,,47.72561381182333
2195,2023,Petersburg,4,,,,65.0121397484006
2195,2024,Petersburg,6,,,,80.47047532449558
2195,2025,Petersburg,1,,,,59.96398445189469
2195,2026,Petersburg,2,,,,58.69679848978839
2195,2027,Petersburg,4,,,,56.37150321419784
2195,2028,Petersburg,6,,,,55.89995617002953
2195,2029,Petersburg,7,,,,60.03399706262304
2195,2030,Petersburg,2,,,,65.63844695804626
2195,2031,Petersburg,4,,,,56.28097894623524
2195,2032,Petersburg,8,,,,70.80807663324312
2195,2033,Petersburg,5,,,,68.39934101254921
2195,2034,Petersburg,4,,,,60.08829432209646
2195,2035,Petersburg,9,,,,63.941727285310044
2195,2036,Petersburg,1,,,,53.922119140625
2195,2037,Petersburg,5,,,,64.1437728761688
2195,2038,Petersburg,5,,,,64.03766301673228
2195,2039,Petersburg,4,,,,57.156242310531496
2195,2040,Petersburg,5,,,,57.70794725793554
2195,2041,Petersburg,6,,,,55.882231945127955
2195,2042,Petersburg,8,,,,76.68271522822343
2195,2043,Petersburg,7,,,,72.03965555025837
2195,2044,Petersburg,6,,,,67.80958280788633
2195,2045,Petersburg,3,,,,64.18321023775837
2195,2046,Petersburg,5,,,,65.10272168737697
2195,2047,Petersburg,2,,,,51.93018154835138
2195,2048,Petersburg,9,,,,74.81059877891241
2195,2049,Petersburg,4,,,,55.041013702632874
2195,2050,Petersburg,4,,,,59.21564537709154
2195,2051,Petersburg,3,,,,64.09278689406989
2195,2052,Petersburg,3,,,,62.64206293061024
2195,2053,Petersburg,5,,,,54.96127391424705
2195,2054,Petersburg,8,,,,63.945970910740655
2195,2055,Petersburg,9,,,,65.73264294721949
2195,2056,Petersburg,6,,,,66.59636249692421
2195,2057,Petersburg,2,,,,66.03821281373033
2195,2058,Petersburg,0,,,,56.974963090551185
2195,2059,Petersburg,8,,,,66.63324311023622
2195,2060,Petersburg,9,,,,66.69879582923228
2195,2061,Petersburg,6,,,,64.5404052734375
2195,2062,Petersburg,4,,,,62.860996516670774
2195,2063,Petersburg,4,,,,61.721820981483766
2195,2064,Petersburg,11,,,,72.42041400098425
2195,2065,Petersburg,7,,,,69.46545698511319
2195,2066,Petersburg,5,,,,61.93376676304134
2195,2067,Petersburg,3,,,,58.71615192082923
2195,2068,Petersburg,5,,,,75.23435577632874
2195,2069,Petersburg,7,,,,66.61258727546752
2195,2070,Petersburg,6,,,,57.09252545214075
2195,2071,Petersburg,9,,,,61.81778074249508
2195,2072,Petersburg,5,,,,62.85642608882874
2195,2073,Petersburg,6,,,,58.90864815298967
2195,2074,Petersburg,4,,,,56.467414916031004
2195,2075,Petersburg,9,,,,68.7306946281373
2195,2076,Petersburg,7,,,,69.74874661663387
2195,2077,Petersburg,7,,,,61.83098259873278
2195,2078,Petersburg,12,,,,79.82746755044292
2195,2079,Petersburg,12,,,,79.27836260457677
2195,2080,Petersburg,8,,,,68.44638133612204
2195,2081,Petersburg,3,,,,60.834634135088585
2195,2082,Petersburg,1,,,,54.33813861035925
2195,2083,Petersburg,7,,,,65.89961494986467
2195,2084,Petersburg,5,,,,60.22290808009351
2195,2085,Petersburg,3,,,,48.62382543368603
2195,2086,Petersburg,9,,,,69.60280050442914
2195,2087,Petersburg,6,,,,57.31183870570867
2195,2088,Petersburg,0,,,,58.05455005075049
2195,2089,Petersburg,6,,,,67.09334726408711
2195,2090,Petersburg,7,,,,80.87906003937009
2195,2091,Petersburg,9,,,,75.00169168307087
2195,2092,Petersburg,9,,,,88.79927988127461
2195,2093,Petersburg,6,,,,52.244363619586615
2195,2094,Petersburg,7,,,,67.51354307640257
2195,2095,Petersburg,11,,,,66.84318482406496
2195,2096,Petersburg,13,,,,80.80665408156989
2195,2097,Petersburg,4,,,,65.74335053211122
2195,2098,Petersburg,5,,,,72.83358836737204
2195,2099,Petersburg,7,,,,77.50774713951772
2195,2100,Petersburg,6,,,,74.29389533095473
2275,2015,Wrangell,5,,,,63.26480414923721
2275,2016,Wrangell,8,,,,56.97441521592028
2275,2017,Wrangell,1,,,,44.62871881920522
2275,2018,Wrangell,4,,,,66.22647503229577
2275,2019,Wrangell,4,,,,72.49610240065208
2275,2020,Wrangell,4,,,,62.839384304256896
2275,2021,Wrangell,9,,,,74.75329301488682
2275,2022,Wrangell,1,,,,55.07528950848918
2275,2023,Wrangell,7,,,,78.5658660648376
2275,2024,Wrangell,11,,,,96.02291077140748
2275,2025,Wrangell,2,,,,69.6086348886565
2275,2026,Wrangell,7,,,,68.84272057240403
2275,2027,Wrangell,6,,,,64.04863492710385
2275,2028,Wrangell,8,,,,63.92900121493603
2275,2029,Wrangell,10,,,,70.07157453401821
2275,2030,Wrangell,5,,,,77.36447792353593
2275,2031,Wrangell,5,,,,64.41343773068405
2275,2032,Wrangell,12,,,,78.06008166215551
2275,2033,Wrangell,6,,,,78.74318040262058
2275,2034,Wrangell,9,,,,72.34698918860728
2275,2035,Wrangell,11,,,,75.11657234251969
2275,2036,Wrangell,4,,,,61.69329785925197
2275,2037,Wrangell,7,,,,73.63803172674704
2275,2038,Wrangell,9,,,,73.31999530942421
2275,2039,Wrangell,9,,,,66.50465597317914
2275,2040,Wrangell,6,,,,63.53270523191437
2275,2041,Wrangell,6,,,,61.6457000492126
2275,2042,Wrangell,13,,,,85.31820943036418
2275,2043,Wrangell,8,,,,82.46937669168308
2275,2044,Wrangell,10,,,,78.34837425412157
2275,2045,Wrangell,8,,,,75.45086237389272
2275,2046,Wrangell,10,,,,75.65085583784449
2275,2047,Wrangell,7,,,,60.36930594857284
2275,2048,Wrangell,11,,,,86.91453347994587
2275,2049,Wrangell,6,,,,64.4999923105315
2275,2050,Wrangell,7,,,,67.05758642962599
2275,2051,Wrangell,7,,,,74.71328855499509
2275,2052,Wrangell,2,,,,67.75158018577757
2275,2053,Wrangell,5,,,,62.120197926919296
2275,2054,Wrangell,12,,,,74.47776013471949
2275,2055,Wrangell,13,,,,75.35912701464075
2275,2056,Wrangell,7,,,,77.50266247846949
2275,2057,Wrangell,4,,,,75.43496439776084
2275,2058,Wrangell,2,,,,64.90935077817421
2275,2059,Wrangell,12,,,,77.30376956969735
2275,2060,Wrangell,14,,,,75.34063384288878
2275,2061,Wrangell,7,,,,77.42385984405759
2275,2062,Wrangell,10,,,,72.60259673351378
2275,2063,Wrangell,8,,,,69.99817855714814
2275,2064,Wrangell,13,,,,84.60170475516733
2275,2065,Wrangell,11,,,,81.7981245386319
2275,2066,Wrangell,11,,,,70.98153181902067
2275,2067,Wrangell,10,,,,69.14114884504184
2275,2068,Wrangell,9,,,,84.34152197650099
2275,2069,Wrangell,10,,,,73.49217692698082
2275,2070,Wrangell,8,,,,65.56922251783958
2275,2071,Wrangell,10,,,,67.20711775652067
2275,2072,Wrangell,12,,,,77.23252183809056
2275,2073,Wrangell,11,,,,66.19014709953248
2275,2074,Wrangell,9,,,,64.78018212506151
2275,2075,Wrangell,12,,,,79.64150736651084
2275,2076,Wrangell,12,,,,80.77060969795768
2275,2077,Wrangell,12,,,,71.32344403604823
2275,2078,Wrangell,19,,,,95.04746324434056
2275,2079,Wrangell,12,,,,87.67660786786418
2275,2080,Wrangell,15,,,,77.21750815083662
2275,2081,Wrangell,10,,,,70.44372078001969
2275,2082,Wrangell,6,,,,64.91273414431595
2275,2083,Wrangell,12,,,,74.91038885642224
2275,2084,Wrangell,11,,,,70.83356241541586
2275,2085,Wrangell,4,,,,54.99852458323081
2275,2086,Wrangell,15,,,,81.76836629552166
2275,2087,Wrangell,9,,,,67.93647345595473
2275,2088,Wrangell,6,,,,67.8528793214813
2275,2089,Wrangell,8,,,,74.57944854976624
2275,2090,Wrangell,13,,,,95.47634335014764
2275,2091,Wrangell,17,,,,84.85639917568898
2275,2092,Wrangell,15,,,,99.83627199187993
2275,2093,Wrangell,10,,,,61.58843273252953
2275,2094,Wrangell,12,,,,79.8401167261319
2275,2095,Wrangell,15,,,,78.71577705923967
2275,2096,Wrangell,20,,,,93.78084438053642
2275,2097,Wrangell,8,,,,77.18792292076772
2275,2098,Wrangell,13,,,,83.41015432763288
2275,2099,Wrangell,13,,,,87.69663893331693
2275,2100,Wrangell,15,,,,83.4972183347687
2110,2015,Juneau,3,,,,46.90854530634843
2110,2016,Juneau,2,,,,37.06943541999877
2110,2017,Juneau,0,,,,34.139490803395674
2110,2018,Juneau,1,,,,43.08669683501476
2110,2019,Juneau,1,,,,47.152181309977856
2110,2020,Juneau,0,,,,40.00931867464322
2110,2021,Juneau,2,,,,47.8517210952879
2110,2022,Juneau,0,,,,37.00993335153174
2110,2023,Juneau,1,,,,46.47580124261811
2110,2024,Juneau,2,,,,57.776138425812015
2110,2025,Juneau,2,,,,45.930670790784944
2110,2026,Juneau,0,,,,43.231455885519196
2110,2027,Juneau,1,,,,45.32772995355561
2110,2028,Juneau,3,,,,44.17170487050935
2110,2029,Juneau,2,,,,44.67552365280512
2110,2030,Juneau,0,,,,47.863024613988685
2110,2031,Juneau,1,,,,43.58229269192913
2110,2032,Juneau,3,,,,56.333027036171266
2110,2033,Juneau,2,,,,53.61929345318652
2110,2034,Juneau,1,,,,44.41081369955709
2110,2035,Juneau,2,,,,47.755410502276085
2110,2036,Juneau,0,,,,42.305345910740655
2110,2037,Juneau,2,,,,50.14610951341044
2110,2038,Juneau,3,,,,49.05516616941437
2110,2039,Juneau,1,,,,44.21059916338583
2110,2040,Juneau,2,,,,47.380649836983274
2110,2041,Juneau,5,,,,46.36276605561024
2110,2042,Juneau,6,,,,60.87376872385581
2110,2043,Juneau,6,,,,54.353892408956696
2110,2044,Juneau,1,,,,52.572742372047244
2110,2045,Juneau,1,,,,47.47252937376969
2110,2046,Juneau,1,,,,49.75211075910433
2110,2047,Juneau,0,,,,41.10758143147146
2110,2048,Juneau,1,,,,55.53018885334646
2110,2049,Juneau,2,,,,42.70121416707678
2110,2050,Juneau,3,,,,46.15044541246309
2110,2051,Juneau,1,,,,48.85143370140256
2110,2052,Juneau,2,,,,52.15291661540355
2110,2053,Juneau,3,,,,44.15724866972195
2110,2054,Juneau,2,,,,48.12634565698819
2110,2055,Juneau,2,,,,52.43239996001477
2110,2056,Juneau,3,,,,48.97990549643209
2110,2057,Juneau,0,,,,50.63147357129675
2110,2058,Juneau,0,,,,45.490395853838585
2110,2059,Juneau,3,,,,52.04614353930857
2110,2060,Juneau,3,,,,51.56711368110236
2110,2061,Juneau,0,,,,48.77533199280266
2110,2062,Juneau,3,,,,48.03734005905512
2110,2063,Juneau,1,,,,47.5496307132751
2110,2064,Juneau,1,,,,56.359911340428155
2110,2065,Juneau,2,,,,52.01679860513042
2110,2066,Juneau,2,,,,48.56217511995571
2110,2067,Juneau,0,,,,44.5416259765625
2110,2068,Juneau,1,,,,60.14936792568898
2110,2069,Juneau,3,,,,52.892124446358274
2110,2070,Juneau,3,,,,44.90260326956201
2110,2071,Juneau,3,,,,52.71439679964321
2110,2072,Juneau,1,,,,45.952850101500985
2110,2073,Juneau,1,,,,47.87370816929134
2110,2074,Juneau,2,,,,44.27448903481792
2110,2075,Juneau,2,,,,54.54753244955709
2110,2076,Juneau,3,,,,52.03431136964813
2110,2077,Juneau,2,,,,48.24638787217028
2110,2078,Juneau,4,,,,57.06119086798721
2110,2079,Juneau,7,,,,63.06602658249262
2110,2080,Juneau,3,,,,55.905473363681104
2110,2081,Juneau,0,,,,46.60747377891241
2110,2082,Juneau,1,,,,41.41271876537894
2110,2083,Juneau,2,,,,52.00005478746309
2110,2084,Juneau,0,,,,45.217165008304626
2110,2085,Juneau,0,,,,39.18679064653051
2110,2086,Juneau,3,,,,52.7788970226378
2110,2087,Juneau,2,,,,42.837000569020674
2110,2088,Juneau,1,,,,45.567295344795774
2110,2089,Juneau,3,,,,55.97100685900591
2110,2090,Juneau,1,,,,60.70006843626969
2110,2091,Juneau,8,,,,57.94830562561516
2110,2092,Juneau,5,,,,70.34103753998524
2110,2093,Juneau,1,,,,39.746519073726624
2110,2094,Juneau,3,,,,50.86932805579479
2110,2095,Juneau,3,,,,49.26431971272146
2110,2096,Juneau,5,,,,61.930633304625985
2110,2097,Juneau,2,,,,50.70353830893209
2110,2098,Juneau,1,,,,54.601723978838585
2110,2099,Juneau,3,,,,60.74278343380906
2110,2100,Juneau,2,,,,57.76414285494587
2122,2015,Kenai Peninsula,0,,,,27.49986543430118
2122,2016,Kenai Peninsula,0,,,,28.908362200879676
2122,2017,Kenai Peninsula,3,,,,38.240289162463085
2122,2018,Kenai Peninsula,1,,,,33.05154635211614
2122,2019,Kenai Peninsula,0,,,,23.317618783064717
2122,2020,Kenai Peninsula,1,,,,30.564954862819885
2122,2021,Kenai Peninsula,0,,,,28.920158326156496
2122,2022,Kenai Peninsula,1,,,,27.30069378229577
2122,2023,Kenai Peninsula,0,,,,22.88066954124631
2122,2024,Kenai Peninsula,0,,,,25.018276905450296
2122,2025,Kenai Peninsula,1,,,,26.999242587352363
2122,2026,Kenai Peninsula,0,,,,26.018950695127955
2122,2027,Kenai Peninsula,0,,,,27.044990119032974
2122,2028,Kenai Peninsula,0,,,,30.183124692421263
2122,2029,Kenai Peninsula,0,,,,30.33009927103839
2122,2030,Kenai Peninsula,0,,,,22.233355664831446
2122,2031,Kenai Peninsula,0,,,,30.591855987789124
2122,2032,Kenai Peninsula,0,,,,29.538007120447837
2122,2033,Kenai Peninsula,0,,,,29.052285021684302
2122,2034,Kenai Peninsula,0,,,,22.44702436792569
2122,2035,Kenai Peninsula,0,,,,30.704710952878937
2122,2036,Kenai Peninsula,0,,,,31.361454040046755
2122,2037,Kenai Peninsula,0,,,,28.995894785002463
2122,2038,Kenai Peninsula,1,,,,30.18447996124508
2122,2039,Kenai Peninsula,0,,,,32.97304168460876
2122,2040,Kenai Peninsula,0,,,,33.956671286755665
2122,2041,Kenai Peninsula,0,,,,28.576374204140013
2122,2042,Kenai Peninsula,1,,,,31.20869794229823
2122,2043,Kenai Peninsula,0,,,,31.41653466412402
2122,2044,Kenai Peninsula,0,,,,29.47581614096334
2122,2045,Kenai Peninsula,0,,,,29.09511536125123
2122,2046,Kenai Peninsula,0,,,,26.47675762026329
2122,2047,Kenai Peninsula,1,,,,31.02604903574065
2122,2048,Kenai Peninsula,0,,,,28.781161571112207
2122,2049,Kenai Peninsula,0,,,,27.349706935131646
2122,2050,Kenai Peninsula,0,,,,29.002409206600642
2122,2051,Kenai Peninsula,0,,,,28.18451168030266
2122,2052,Kenai Peninsula,0,,,,30.688990795706204
2122,2053,Kenai Peninsula,2,,,,35.44906976654774
2122,2054,Kenai Peninsula,0,,,,26.746991976039617
2122,2055,Kenai Peninsula,0,,,,30.255285548412896
2122,2056,Kenai Peninsula,0,,,,25.978465643454726
2122,2057,Kenai Peninsula,2,,,,44.629982775590555
2122,2058,Kenai Peninsula,0,,,,38.75796821173721
2122,2059,Kenai Peninsula,0,,,,29.81647881935901
2122,2060,Kenai Peninsula,2,,,,33.088972437100146
2122,2061,Kenai Peninsula,1,,,,28.66822490541954
2122,2062,Kenai Peninsula,0,,,,28.931401770884598
2122,2063,Kenai Peninsula,0,,,,30.95947265625
2122,2064,Kenai Peninsula,0,,,,38.573517085999015
2122,2065,Kenai Peninsula,2,,,,34.692291500061515
2122,2066,Kenai Peninsula,0,,,,31.036963275098426
2122,2067,Kenai Peninsula,1,,,,27.07872285617618
2122,2068,Kenai Peninsula,0,,,,38.02715631920521
2122,2069,Kenai Peninsula,0,,,,28.57046532818652
2122,2070,Kenai Peninsula,0,,,,29.307890163631892
2122,2071,Kenai Peninsula,1,,,,31.359248123769685
2122,2072,Kenai Peninsula,2,,,,30.749651090366637
2122,2073,Kenai Peninsula,1,,,,36.19575800858145
2122,2074,Kenai Peninsula,2,,,,28.91114482729454
2122,2075,Kenai Peninsula,0,,,,31.64059856745202
2122,2076,Kenai Peninsula,0,,,,30.578656534510337
2122,2077,Kenai Peninsula,0,,,,30.472746120663142
2122,2078,Kenai Peninsula,0,,,,32.126899779312254
2122,2079,Kenai Peninsula,1,,,,34.522176427165356
2122,2080,Kenai Peninsula,1,,,,39.30830347256398
2122,2081,Kenai Peninsula,0,,,,36.21454193836122
2122,2082,Kenai Peninsula,1,,,,28.82932647945374
2122,2083,Kenai Peninsula,0,,,,34.97690516194021
2122,2084,Kenai Peninsula,1,,,,35.36116952971211
2122,2085,Kenai Peninsula,2,,,,37.689891424704726
2122,2086,Kenai Peninsula,1,,,,30.90938538078248
2122,2087,Kenai Peninsula,0,,,,28.797929418368604
2122,2088,Kenai Peninsula,1,,,,34.96523879644439
2122,2089,Kenai Peninsula,2,,,,31.965072511687993
2122,2090,Kenai Peninsula,1,,,,31.013731468380907
2122,2091,Kenai Peninsula,0,,,,29.57366222471703
2122,2092,Kenai Peninsula,0,,,,37.770143043337846
2122,2093,Kenai Peninsula,1,,,,29.696278008889028
2122,2094,Kenai Peninsula,1,,,,31.71531857468012
2122,2095,Kenai Peninsula,2,,,,28.309417484313485
2122,2096,Kenai Peninsula,0,,,,30.821468323234498
2122,2097,Kenai Peninsula,1,,,,31.362862173966537
2122,2098,Kenai Peninsula,2,,,,28.577164777620574
2122,2099,Kenai Peninsula,0,,,,30.378663070558563
2122,2100,Kenai Peninsula,0,,,,34.32824803149607
2068,2015,Denali,0,,,,14.822381687915232
2068,2016,Denali,0,,,,16.281228853961615
2068,2017,Denali,0,,,,20.773233729084648
2068,2018,Denali,0,,,,16.172230637918307
2068,2019,Denali,0,,,,14.493574007289617
2068,2020,Denali,0,,,,14.740136814868357
2068,2021,Denali,0,,,,14.986490565022146
2068,2022,Denali,0,,,,13.940135325033834
2068,2023,Denali,0,,,,12.243530994325173
2068,2024,Denali,0,,,,11.923781267301305
2068,2025,Denali,0,,,,13.11564528097318
2068,2026,Denali,0,,,,13.005536897914617
2068,2027,Denali,0,,,,14.042841393177904
2068,2028,Denali,0,,,,19.539456104669046
2068,2029,Denali,0,,,,16.296069528174215
2068,2030,Denali,0,,,,14.072955274206448
2068,2031,Denali,0,,,,17.204702782818654
2068,2032,Denali,0,,,,18.705724280650223
2068,2033,Denali,0,,,,12.352160356176181
2068,2034,Denali,0,,,,12.139052743986836
2068,2035,Denali,0,,,,16.1084296759658
2068,2036,Denali,0,,,,14.448674720103348
2068,2037,Denali,0,,,,16.745134488804133
2068,2038,Denali,0,,,,20.733656995878444
2068,2039,Denali,0,,,,16.41325582669476
2068,2040,Denali,0,,,,12.542609267347443
2068,2041,Denali,0,,,,16.855057844026824
2068,2042,Denali,0,,,,16.219461996724288
2068,2043,Denali,0,,,,15.0782211183563
2068,2044,Denali,0,,,,17.07600751261073
2068,2045,Denali,0,,,,12.082440233606054
2068,2046,Denali,0,,,,15.677189864511567
2068,2047,Denali,0,,,,17.672441137118604
2068,2048,Denali,0,,,,14.384417195958417
2068,2049,Denali,0,,,,15.77442679818221
2068,2050,Denali,0,,,,12.554446242925689
2068,2051,Denali,0,,,,13.048530638687255
2068,2052,Denali,0,,,,16.595373679333786
2068,2053,Denali,0,,,,16.425313874492495
2068,2054,Denali,0,,,,13.303241879921261
2068,2055,Denali,0,,,,16.986448032649484
2068,2056,Denali,0,,,,15.689560296967272
2068,2057,Denali,0,,,,18.44047846756582
2068,2058,Denali,0,,,,15.689882293460878
2068,2059,Denali,0,,,,18.546552282618727
2068,2060,Denali,0,,,,19.912887933686026
2068,2061,Denali,0,,,,14.073558416892226
2068,2062,Denali,0,,,,15.321523110697587
2068,2063,Denali,0,,,,21.99043093703863
2068,2064,Denali,0,,,,21.433588463490405
2068,2065,Denali,0,,,,17.307580662524607
2068,2066,Denali,0,,,,20.81644373615896
2068,2067,Denali,1,,,,21.443697711614174
2068,2068,Denali,0,,,,22.03349196066068
2068,2069,Denali,0,,,,20.020635409617988
2068,2070,Denali,0,,,,16.195361520361715
2068,2071,Denali,0,,,,16.629273422121063
2068,2072,Denali,0,,,,19.450443297859252
2068,2073,Denali,0,,,,22.843205008919785
2068,2074,Denali,0,,,,16.32832925150714
2068,2075,Denali,0,,,,18.34525401198019
2068,2076,Denali,0,,,,18.02919763279712
2068,2077,Denali,0,,,,19.456546813484252
2068,2078,Denali,0,,,,19.241224874661665
2068,2079,Denali,0,,,,20.76076717827264
2068,2080,Denali,0,,,,21.16500974640133
2068,2081,Denali,0,,,,18.51834154504491
2068,2082,Denali,0,,,,19.77812999815453
2068,2083,Denali,0,,,,21.107031153881646
2068,2084,Denali,0,,,,16.670800156480684
2068,2085,Denali,0,,,,16.849802572896163
2068,2086,Denali,0,,,,20.761598602054626
2068,2087,Denali,0,,,,17.929673082246556
2068,2088,Denali,0,,,,19.448176106130045
2068,2089,Denali,0,,,,20.627124215674215
2068,2090,Denali,0,,,,16.49059145469365
2068,2091,Denali,0,,,,18.877979188453494
2068,2092,Denali,0,,,,18.218320110651455
2068,2093,Denali,0,,,,23.126494640440455
2068,2094,Denali,0,,,,21.674444243663878
2068,2095,Denali,0,,,,20.38186140886442
2068,2096,Denali,0,,,,18.960767130213462
2068,2097,Denali,0,,,,19.45499089759166
2068,2098,Denali,0,,,,19.28200428880106
2068,2099,Denali,0,,,,17.86700151098056
2068,2100,Denali,0,,,,22.504363773375985
2240,2015,Southeast Fairbanks,0,,,,8.412389680156558
2240,2016,Southeast Fairbanks,0,,,,9.607064555010457
2240,2017,Southeast Fairbanks,0,,,,10.08918822281004
2240,2018,Southeast Fairbanks,0,,,,11.146989957554135
2240,2019,Southeast Fairbanks,0,,,,10.180275984636442
2240,2020,Southeast Fairbanks,0,,,,10.470674770084893
2240,2021,Southeast Fairbanks,0,,,,10.210749108021654
2240,2022,Southeast Fairbanks,0,,,,10.60771071066068
2240,2023,Southeast Fairbanks,0,,,,8.020483302319144
2240,2024,Southeast Fairbanks,0,,,,7.681484072227178
2240,2025,Southeast Fairbanks,0,,,,7.725887148399052
2240,2026,Southeast Fairbanks,0,,,,8.738727119025283
2240,2027,Southeast Fairbanks,0,,,,10.792116180179626
2240,2028,Southeast Fairbanks,0,,,,11.076061819482039
2240,2029,Southeast Fairbanks,0,,,,10.080097829263043
2240,2030,Southeast Fairbanks,0,,,,9.727202888548845
2240,2031,Southeast Fairbanks,0,,,,10.234198382520301
2240,2032,Southeast Fairbanks,0,,,,11.017027126522516
2240,2033,Southeast Fairbanks,0,,,,10.715483417661172
2240,2034,Southeast Fairbanks,0,,,,7.550629743440884
2240,2035,Southeast Fairbanks,0,,,,9.867837260088583
2240,2036,Southeast Fairbanks,0,,,,9.76512999046506
2240,2037,Southeast Fairbanks,0,,,,9.046240378552536
2240,2038,Southeast Fairbanks,0,,,,12.678256297674706
2240,2039,Southeast Fairbanks,0,,,,9.127990842804197
2240,2040,Southeast Fairbanks,0,,,,7.83284705454909
2240,2041,Southeast Fairbanks,0,,,,12.746815118264026
2240,2042,Southeast Fairbanks,0,,,,10.161192886472687
2240,2043,Southeast Fairbanks,0,,,,8.099081685223918
2240,2044,Southeast Fairbanks,0,,,,12.553447813499632
2240,2045,Southeast Fairbanks,0,,,,8.269576425627461
2240,2046,Southeast Fairbanks,0,,,,8.480618694635828
2240,2047,Southeast Fairbanks,0,,,,9.436373973455956
2240,2048,Southeast Fairbanks,0,,,,9.28435318113312
2240,2049,Southeast Fairbanks,0,,,,11.345858836737206
2240,2050,Southeast Fairbanks,0,,,,8.54845001941591
2240,2051,Southeast Fairbanks,0,,,,9.685972919614297
2240,2052,Southeast Fairbanks,0,,,,10.885605699434056
2240,2053,Southeast Fairbanks,0,,,,9.796007411686453
2240,2054,Southeast Fairbanks,0,,,,9.97810243621586
2240,2055,Southeast Fairbanks,0,,,,10.063791950856608
2240,2056,Southeast Fairbanks,0,,,,12.824111097440946
2240,2057,Southeast Fairbanks,0,,,,9.965612456554505
2240,2058,Southeast Fairbanks,0,,,,11.633617971825789
2240,2059,Southeast Fairbanks,0,,,,13.208236093596211
2240,2060,Southeast Fairbanks,0,,,,11.182705135796015
2240,2061,Southeast Fairbanks,0,,,,8.30556073526698
2240,2062,Southeast Fairbanks,0,,,,11.9419776736282
2240,2063,Southeast Fairbanks,0,,,,12.381719153697096
2240,2064,Southeast Fairbanks,0,,,,9.817492868017963
2240,2065,Southeast Fairbanks,0,,,,11.173694039892963
2240,2066,Southeast Fairbanks,0,,,,13.483269158310778
2240,2067,Southeast Fairbanks,0,,,,13.471720537801428
2240,2068,Southeast Fairbanks,0,,,,14.069908322311763
2240,2069,Southeast Fairbanks,0,,,,13.688020480899361
2240,2070,Southeast Fairbanks,0,,,,10.78955702894316
2240,2071,Southeast Fairbanks,0,,,,11.87599242202879
2240,2072,Southeast Fairbanks,0,,,,12.593961700679749
2240,2073,Southeast Fairbanks,0,,,,12.394245778481793
2240,2074,Southeast Fairbanks,0,,,,12.623910979023131
2240,2075,Southeast Fairbanks,0,,,,12.89382093534695
2240,2076,Southeast Fairbanks,0,,,,9.810300812007874
2240,2077,Southeast Fairbanks,0,,,,10.525928407203494
2240,2078,Southeast Fairbanks,0,,,,12.806891493909943
2240,2079,Southeast Fairbanks,0,,,,11.061338890255906
2240,2080,Southeast Fairbanks,0,,,,12.343812476931594
2240,2081,Southeast Fairbanks,0,,,,12.027563861035926
2240,2082,Southeast Fairbanks,0,,,,12.43206114280881
2240,2083,Southeast Fairbanks,0,,,,12.432872141440084
2240,2084,Southeast Fairbanks,0,,,,10.624496580108884
2240,2085,Southeast Fairbanks,0,,,,11.791187196265994
2240,2086,Southeast Fairbanks,0,,,,12.384910283126231
2240,2087,Southeast Fairbanks,0,,,,11.460555669829603
2240,2088,Southeast Fairbanks,0,,,,12.883827029250739
2240,2089,Southeast Fairbanks,0,,,,12.893626295675444
2240,2090,Southeast Fairbanks,0,,,,14.752026655542572
2240,2091,Southeast Fairbanks,0,,,,10.479426346425935
2240,2092,Southeast Fairbanks,0,,,,11.901039664200912
2240,2093,Southeast Fairbanks,0,,,,11.360956627552904
